#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
6547_g               -            385 2962at5794           -            660   2.7e-13   47.9   0.0   2   2   2.2e-13   8.2e-11   39.7   0.0    67   178   256   370   213   380 0.87 -
3196_g               -            674 2962at5794           -            660   2.5e-12   44.7   0.1   1   2   5.1e-09     2e-06   25.2   0.0    95   145     1    57     1    87 0.82 -
3196_g               -            674 2962at5794           -            660   2.5e-12   44.7   0.1   2   2   1.4e-06   0.00053   17.2   0.1   208   280   171   245   101   328 0.78 -
6844_g               -            189 2962at5794           -            660   3.2e-10   37.7   0.2   1   1   3.7e-12   1.4e-09   35.6   0.2    76   212    40   189    26   189 0.75 -
2065_g               -            581 2962at5794           -            660   9.1e-09   32.9   0.0   1   3   4.9e-10   1.9e-07   28.6   0.0     2   140    53   206    52   237 0.79 -
2065_g               -            581 2962at5794           -            660   9.1e-09   32.9   0.0   2   3       1.3   4.9e+02   -2.5   0.0   260   283   356   379   331   385 0.64 -
2065_g               -            581 2962at5794           -            660   9.1e-09   32.9   0.0   3   3      0.11        43    0.9   0.0    79   102   405   428   397   472 0.79 -
3644_g               -            542 2962at5794           -            660   2.2e-08   31.6   0.3   1   1   1.8e-10   6.8e-08   30.0   0.3    71   360   172   470   163   497 0.63 -
2095_g               -            621 2962at5794           -            660   2.5e-07   28.1   0.5   1   3      0.19        74    0.2   0.0    44   100   124   179    84   192 0.51 -
2095_g               -            621 2962at5794           -            660   2.5e-07   28.1   0.5   2   3   8.3e-09   3.1e-06   24.5   0.0    53   284   192   411   155   434 0.75 -
2095_g               -            621 2962at5794           -            660   2.5e-07   28.1   0.5   3   3       3.7   1.4e+03   -4.1   0.1   334   371   554   592   546   599 0.72 -
6814_g               -            483 2962at5794           -            660   0.00033   17.8   1.2   1   1   1.6e-06   0.00062   16.9   1.2   282   397   345   470   334   478 0.68 -
4908_g               -            125 2962at5794           -            660    0.0029   14.7   0.3   1   1   8.4e-06    0.0032   14.6   0.3   377   455    41   122    25   125 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/2962at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pb_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pb/run_apicomplexa_odb10/hmmer_output/initial_run_results/2962at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/2962at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pb_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:22:24 2023
# [ok]
